avg_balance,monthly_inflows,monthly_outflows,risk
19698.890956937474,49233.17316900434,41042.173337302214,0
25765.52342888787,31685.741435016942,29811.78837294402,0
17262.29837720744,34590.29865423541,25911.51776830289,0
16124.549582471816,61437.65871145995,46647.441604323394,0
14710.95119094902,49739.238356860165,56241.23117508863,0
14985.218240106236,53801.054978244,52831.53465382537,0
17701.790647982132,40641.28697232631,29379.246289644972,0
8442.43335528432,41655.814026943845,48506.056502651925,1
18764.377332579388,30613.562560998304,30598.4866386271,0
20599.59331359435,56157.60187229572,51207.5414534139,0
10832.860116142125,36713.77907186124,34355.61100420874,0
12334.656172967369,48430.15902831347,43610.06457762983,0
19221.662794641834,50222.24014895758,57409.830660603504,0
12170.89988364488,61618.44956573688,70682.79698544898,0
23040.461446001005,58258.60390552397,64421.75086527892,0
12304.847318009954,16410.16000153662,19562.164173481844,0
23343.295340895012,68914.27528221392,78525.62447452068,0
11001.712181410694,30541.8269125059,25330.764473006322,0
25711.299366575928,76767.66151586766,77297.68870363917,0
7925.8124604976065,63111.7112272679,61557.02192969839,1
18452.36981942915,53062.39340363068,52444.56951833886,0
8862.583531517086,62272.63288207212,62131.22774218799,1
14648.333233856041,75288.05228332285,59224.14911222227,0
12051.608283709607,31099.881535216166,31682.619572820964,0
15793.341247337114,36834.180795174136,31419.8434279837,0
6755.669794060494,20119.024027679414,20027.066068076998,1
19424.16256531915,51394.61235636506,46008.17906255546,0
9929.882260546332,44323.96241123828,48208.906469688256,1
7139.597257867005,51269.30072590323,52699.69766666077,1
20729.84101507999,43604.90273502024,41126.401573534364,0
8903.537110909929,54405.21784939426,54541.77561550068,1
20381.87773178228,24805.46753440055,18984.073342867174,0
17142.94187171929,74943.06647846087,86309.22877579217,0
18012.538490545485,80929.02434005421,71415.31198740483,0
14100.175947236303,67088.62727544933,72195.85894423646,0
19547.2340557902,62831.92796287247,44856.0267761132,0
8178.29486730551,63070.30513596526,50059.330109917995,0
11358.536905821433,47122.6031841988,45673.8583305895,0
22874.527817122686,50045.95456161012,35892.885573348,0
25346.503288495107,47574.663379624086,53037.73305592356,0
11738.343153495643,33846.15321973481,39855.534260184344,0
9828.828922865507,41331.772444957154,37343.5895543892,1
6780.583929958973,46970.00004412074,45387.96993054006,1
20187.118659355147,26619.502919091377,30725.795428186164,0
28285.211048610938,29524.183353943747,28621.17726857533,0
27337.312154087285,31500.203954475277,25683.664696961187,0
2442.7525149247685,62215.0972185181,52900.91774343805,0
21406.20505503036,30134.178115885137,30604.274334982383,0
9159.738681558925,24811.878649193237,23226.34003441408,1
18754.897299239405,46575.22360962246,50641.031766727814,0
8826.27465012978,29918.011826308317,26628.05599238198,0
8626.59307527935,46452.192268913954,36082.28161342642,0
13069.120280724805,36863.28087420868,29559.350661469318,0
14627.512946089117,60058.39986789004,67140.53636157242,0
14050.791320693821,80742.60977275306,58554.31952616753,0
16952.959135566613,34292.23467127657,27775.74025360858,0
12787.419272139186,23440.215351165883,16464.506081267104,0
11038.440083753161,58261.140372988215,67285.84942823605,0
8012.514190420163,42189.66356721283,46315.296848545164,1
13884.699957434543,47056.92654765343,49940.45872398765,0
1475.5438903602826,79702.94512534385,67146.83130659028,0
6063.672598287372,59852.16535963634,52900.83073614345,0
30198.350027437467,74313.99177999675,80681.35908604965,0
26503.647090631737,54217.47714341925,63799.85574132244,0
11333.880880600047,74389.66940009598,62483.38342538352,0
15721.82307711946,46997.36544802233,38479.06025618579,0
23251.904108179508,35012.42235731008,26242.50272816988,0
11130.46357718374,37160.47322054219,31839.499053384872,0
13327.47530581214,24701.446353778465,21391.41320317749,0
16086.334787012855,56156.90332853117,42710.93354175396,0
11732.688316339916,50063.157813136786,58443.227482145056,0
28464.594413224182,47092.172655540744,47671.05094055967,0
16657.01984718475,63836.41625927466,57918.03057695534,0
5492.775549656844,45354.773269449084,51027.224215707676,1
16681.44090762356,30733.774595673636,23710.23266204459,0
18281.419792525165,75094.84554267429,72085.96137130281,0
9301.92531495911,55455.089717584735,65368.06097834777,1
5789.2892850074495,61653.827821402876,56015.7306543841,1
7515.21854371444,67891.53502470645,59472.68128311909,0
24548.98300981691,52673.596158575834,50949.25683380091,0
16365.538477958215,65082.429804595675,58701.69805684659,0
20803.68908012835,62433.12722384796,53329.3457248282,0
17241.5160456418,46623.31158972326,45723.03404959809,0
15256.225595941552,57156.720917262974,41999.79202369869,0
15262.79289040775,68419.81714378402,73383.16405924837,0
3243.480449606175,42085.04022281499,43126.814639861565,1
19761.611458923406,62839.95935459819,73915.75844496199,0
19923.995417511163,46800.673799210796,35316.91361093553,0
18315.147014446273,50498.34857775439,39192.23206647593,0
2556.2332634085906,48098.16122501088,49015.26311767728,1
14489.213976831052,56909.57184430731,58096.9961959996,0
2616.6478738242095,47255.494391502485,40001.57460211356,0
11979.810488080806,29469.93397219913,21475.72267178226,0
8317.673286349578,42425.32647489052,36448.212126418686,0
11338.269851808525,19820.00047840836,19954.52461074264,0
12583.97183203381,21654.533201031496,15571.33062059367,0
19147.71215122433,79532.88276807315,59780.55402275999,0
9572.346792291755,72292.45467447737,73914.03759545245,1
9425.968677055367,66715.33667285691,69539.29867484419,1
6640.693440117091,43494.30639963466,37512.26258586745,0
7875.649836461329,41679.99688117897,47720.13015668811,1
15443.683748464027,46853.02759468204,43705.53336397405,0
24308.560556435532,71764.64484424976,69961.06841329082,0
6347.049427786764,43696.41387702534,49439.49047523299,1
20316.500262612855,56518.67751448128,60375.324009213844,0
22642.63737352252,29569.554769984985,27618.21401798893,0
9663.074345779598,71568.45490052649,58065.87311582646,0
29381.60422583332,42025.427448095375,37876.280011309114,0
6614.234995479168,64438.87974268703,58530.35697349729,1
23109.303975313294,58032.68817297972,61245.077826777786,0
17856.672409989613,31690.99839159754,28730.850517302544,0
3813.129536813767,56949.043537212805,52727.03841592116,1
0.0,60449.47251826621,72316.85782852271,1
5756.54589616478,57176.14525015665,41336.46068716677,0
10934.812366104848,46883.963789762725,45109.886569646274,0
7387.652823213424,49562.80472764144,55912.82756468919,1
1873.792712479788,54796.6706169023,61811.128221445644,1
6450.9183077634225,63381.53060670498,58843.27936035124,1
26289.461628879275,62962.356684260805,66534.22021123479,0
20485.623319586954,59781.539278507975,48567.87827622669,0
10767.234049108123,59254.532591848736,49896.797264751855,0
9465.632061089333,53243.83753510396,60125.957815016794,1
16745.1601694921,68299.14798849248,51356.27829257766,0
10780.255409512269,49936.218549200865,52375.996818916254,0
22784.327894722446,34365.34650969126,26796.802439588377,0
17815.87654040909,37131.57863985539,28337.994974763704,0
22188.2623278054,53876.902614786035,57409.3416971624,0
17049.008374992973,66554.4036566718,74404.32910809065,0
20273.936244517015,62299.98703875889,68113.4064329504,0
17179.72956387499,56097.56518990625,59302.749906580444,0
13952.902792778366,57741.24167953287,44838.06799467506,0
12387.122278410801,53706.28483531108,46967.007242065265,0
8265.011402667307,53684.94862065874,55431.00148680231,1
10744.873175269275,53923.6622609811,57908.180755981324,0
11565.714361813432,30111.738845694665,30364.802434459038,0
18076.508614341583,45679.53890841168,40793.37411755848,0
16081.455659166757,52108.346048101244,43059.02468362279,0
12063.956731390146,54359.07045892688,54774.93150685678,0
18005.38575961214,50718.331740128226,39903.64154504057,0
25260.851850220744,66320.58253642569,71858.13451395155,0
3754.875758196993,28989.952176701783,24236.67490950891,0
3403.6375462555825,34603.48834046172,31118.088538804685,0
15061.519098424502,34314.240890565074,25608.455568915266,0
2600.042139893092,48436.896295774575,39224.36919531901,0
13553.721042127674,43428.82027844695,43176.19454046286,0
18455.583933502057,109134.96516210028,117922.15048661243,0
14311.831067819368,51723.6908955722,61501.28604063672,0
2688.8235950382004,67827.12449755285,64513.705415252654,1
6143.515748012624,64591.847211380395,50567.06436722473,0
14690.086761087457,74589.45702810914,56093.67751544223,0
7819.7312145180595,47642.32250104748,34708.82270911229,0
9127.751281819845,37371.73474571985,31596.486855566705,0
15529.714784293703,30232.835945147708,32506.801373268503,0
19908.20919617629,45439.02112901363,45832.07326052339,0
25607.226660266613,44688.18146483974,34754.0624020456,0
4681.075075705261,66909.21685148103,70107.64149124436,1
23401.832248171806,49487.42177698509,59155.253401733404,0
18669.61125966421,75024.66679346772,52797.50955187805,0
16098.81072677904,15723.732579959746,18453.220427362685,0
4459.765396050834,47995.10400106367,44848.768027591985,1
4320.69548968329,22687.24791623158,25975.312882699214,1
2430.4977915898944,35952.20231291763,34655.76734247055,1
5110.919687696107,47428.1310403874,37099.19791977552,0
10610.659697115814,26168.744754079602,23589.756166522176,0
13009.307452754434,30397.679882582772,26173.456585409924,0
25035.435261725142,45418.74169953468,53808.12601314601,0
10892.786674889918,63030.84884260952,74691.13093219973,0
24327.860273655897,54605.41276894044,44898.53191937183,0
18712.40031169406,51335.061658302235,51873.409415948576,0
15586.786395505527,73233.76930127305,82888.12258118879,0
15595.321021401272,45256.88697105759,38776.55851770084,0
18356.090626602447,46816.4854757668,33437.813835307854,0
2888.445116981602,47715.5169005533,38289.27614208246,0
13200.633138308547,51504.84433634219,51634.72102786186,0
20556.72927000671,72165.39309548229,54677.37718077701,0
14633.168845957714,66450.86311443927,79474.26219414375,0
10666.139362250478,50271.102101354954,41786.14135949454,0
16697.240802058976,49500.58987802745,57165.058582642734,0
10036.853296586567,51577.399727768185,47420.06235787148,0
14609.616456396057,49943.77199297222,44772.5454283092,0
4624.38003425884,54080.4034494324,55418.438800174474,1
2202.84550451002,46496.04596511526,37481.366993223375,0
5981.540065571709,73894.67547322786,84796.84742183251,1
25035.375138746625,44979.47798035454,33452.7458378995,0
16096.856097725673,42249.04343717219,30430.855226970853,0
21920.261554494224,48845.531953393474,40136.54031690818,0
15810.772110588623,34504.56732447584,24559.77929952519,0
13890.29298881121,64020.76618742738,57144.86120511581,0
14426.739342992549,54534.05769431775,43808.054624486664,0
7645.636747205392,41698.5313103717,35002.02854304065,0
14197.514151455252,65324.88092296907,54128.61681392219,0
13077.493754435918,55983.02186196715,41597.37477388571,0
9358.057882584093,46278.544255522844,43798.719418823865,1
5274.9088885230685,35577.15969006179,26373.65854744382,0
7851.862797077899,51120.22459181359,42563.92108720341,0
20753.317530626566,38502.80340637146,39122.559569978286,0
18858.79145634297,82289.88635542836,76549.10889607872,0
1934.2436804885801,51197.852536539554,53456.59628698299,1
15208.573155849972,64178.21468375573,57565.35269104974,0
251.77619761743335,58799.37323925232,51965.13765073646,0
5550.520534971089,37239.140141801065,40549.630698394874,1
18884.770154990292,48240.55441655152,45087.16552521933,0
10850.40536774947,54437.67582835724,63035.58207489937,0
19901.468932631356,61092.96930025627,60076.87882515506,0
19530.371577919188,68835.16288611651,81077.42573962687,0
20010.139688195883,60923.57160958798,45931.397664830394,0
10698.228514162336,33187.260982825675,32500.02154400984,0
12218.737232140467,53002.27497211137,49312.43473502283,0
2093.729288451592,69680.93515674221,83094.55755637873,1
4837.156783820954,52651.98327516943,40192.69049667788,0
12053.108634258158,47729.556446363866,33997.17595792412,0
398.7148558666395,34914.30529366218,34111.27877687709,1
18519.2136524357,42974.76967160826,45378.44845172795,0
18625.963434740162,52439.23435373401,45771.934136699216,0
22995.451750198903,56752.24640089598,48652.918382616605,0
8099.868766007679,79410.37153610475,76020.28188895789,1
12883.553035677745,59903.267077037424,51390.374772991316,0
21944.29644675566,52560.5822413176,46578.77637813625,0
15705.339760311192,41357.15439340705,39389.630290924986,0
8051.386891838931,39610.396623486755,45032.79330107396,1
12860.575616500239,58274.71559637855,69752.15062632941,0
15844.259833295051,39827.83180412156,29196.044186768882,0
0.0,82734.0171454324,80726.76782333358,1
7605.843086669728,51496.43253151098,50640.96284373954,1
14235.648338496132,76401.23896307718,59345.83763412423,0
15277.996752037443,25685.599258195394,26121.5010814226,0
25391.0382690816,73861.73976565037,59848.21312543319,0
22951.634921606754,59182.42889593031,57606.74882408773,0
9555.283186863873,41897.91440804584,37964.898408590096,1
13160.116503763247,69488.36636519441,49154.9019752923,0
23918.445084613046,56729.970575660234,59006.94703611952,0
7753.303743064382,47516.31541148608,52246.95943197416,1
11149.193019444228,43789.92147292393,33804.68737073179,0
28504.889976348975,64520.304120847155,77088.90388557666,0
12255.242928074897,55166.6741652587,43295.224999313934,0
21792.21341251797,55322.848103866665,43175.10510752429,0
12745.916205678168,55268.789444334034,39494.42670691954,0
12054.667444232628,49664.23015254785,37832.32176531662,0
7925.865777889837,34404.2246348156,36920.39596595261,1
22589.3877083048,44405.62234680312,52423.155129770144,0
11864.270630850175,38957.04373425989,30218.551389159245,0
15083.03875426549,54163.30955239793,52957.84484005753,0
19255.632969040278,51072.997730614166,55536.42623336635,0
17767.61576829966,50300.01983226387,41576.241013474144,0
9665.065860401315,35705.47611001393,39107.80260922181,1
14816.174447111034,39359.6163553637,46662.621271404656,0
26741.639614638425,37973.163380734244,43122.23703528612,0
23763.6321815921,39297.03295678552,36129.416837998404,0
18335.011167019875,44518.73418349668,48001.653920897115,0
3621.1917650655723,45561.086896868546,39223.054373185616,0
15863.933934506727,37702.3382216015,27516.724502796875,0
17091.270358559803,54139.78774130809,63059.08955190525,0
16453.22345980438,47728.7589802036,55253.72190842865,0
8328.71675644605,57983.56605277276,60734.23993035364,1
7232.734424678784,38176.43802244126,32617.32572149794,0
11306.423566751639,56732.76247012257,45375.88054172168,0
16846.28909375803,31789.34191139909,29859.655064645107,0
5332.6877779235765,38870.90819365286,38341.944472859774,1
3319.9114828568745,32315.057405646567,35035.96620248039,1
12761.067337216093,32324.808127897315,27538.139347638116,0
25450.668359276795,46064.71168759972,47093.64909610075,0
29603.848705656572,47865.59835485493,51915.67759034383,0
19329.89449884547,63320.79281067886,72337.44219816892,0
14620.217779950965,68511.75199912807,57961.43216459941,0
455.3172610066231,54056.95263095835,64366.64252941183,1
20461.412048302525,50407.32363833746,53948.180252157195,0
7988.659930735592,45630.0199081258,53157.54048443104,1
24469.313214303344,59109.68871002442,60090.08739391649,0
23068.536722831846,71908.34953375318,52472.33366986154,0
17919.667270962724,76124.9099595843,65867.16779956118,0
9289.328005241932,76559.6280869401,54778.129857720596,0
20189.238718355402,38748.5951376754,29475.867364465772,0
11127.312987121404,51425.828356005644,54750.457766572996,0
24660.8630270978,50929.05532276476,57383.61021153375,0
409.6786506003973,51466.92174229512,56860.40065514543,1
14984.333184680732,68469.50807436024,73274.98462049026,0
16517.037494860182,59763.97433749925,58152.840290339125,0
11643.549228205296,44482.05059455275,36741.33182664507,0
7902.728333952236,74844.83761705336,74654.15867627155,1
18901.8598979583,68685.87616404495,49057.40514181268,0
9159.632693921361,36219.387857778085,39909.49777470981,1
19396.55087830174,51690.19019373604,41795.83102777282,0
24344.6270986855,52863.391152642034,62375.3021466013,0
9428.207383046512,25735.042930504154,28089.520735040067,1
28060.091491779196,57748.780369687505,56284.99262696457,0
20576.913489495193,52303.21964635873,55278.94139855408,0
18265.009877034685,27676.12680765451,22586.82770366355,0
17405.32802697923,65600.40079794031,47530.2886375681,0
12646.216829232497,36148.99291212379,37491.36207935412,0
22740.83146406299,58838.424273299555,45937.2313409255,0
16053.321491417308,62291.31810807906,44963.32179704247,0
11479.632449733866,71314.98746325228,77508.57918383519,0
10580.182111034093,61802.90103102736,73362.03330055092,0
20401.890974538415,45515.24003942239,37720.82743138691,0
0.0,58636.849658776744,56797.98620319961,1
16162.131935122006,71446.84730008122,74837.31886770672,0
23246.611579935223,41872.654080930166,43140.626131136116,0
10169.911801297903,23000.351443714175,17935.041418834284,0
18393.142535782466,44130.043921567034,48977.67794017879,0
6241.606043564256,76758.71297274722,67024.02992571937,0
21071.761450985832,52930.48363472911,40322.872276456554,0
5409.813608448994,37896.168712853265,40643.45246067821,1
22100.590455126912,10173.769731807646,12085.83040882816,0
31881.481342519983,61033.04833711833,65760.49658622529,0
11252.654390886439,23874.250702008438,27201.757155191033,0
8716.384303074621,55370.73258284856,58489.69638702814,1
33510.403429119244,43595.29442739856,49484.09879183808,0
3702.6898116470584,61497.6200125947,50524.000864008514,0
0.0,45444.677154847435,32216.137103167133,0
18387.136558316277,46338.56656762188,36477.807637105296,0
12653.831187415306,57645.009131953964,52324.90670586371,0
1473.3953875293391,48397.21084875576,55307.576936927624,1
22574.786190951985,68187.36416122969,63419.89015127705,0
18010.291530337487,69219.04468102014,64090.72732278917,0
6924.055734587452,27017.26375877817,21662.761746762855,0
22004.076226300847,56539.19485849005,61181.09014542143,0
5082.23530435567,70729.23982300992,65583.06163207654,1
19510.719174767277,50233.76858854488,51245.826238368325,0
5093.1296565306875,63065.67939717826,50198.52403826937,0
22309.126139483502,66380.83117158203,70834.28183427881,0
16442.947657358225,54996.830854133055,39172.71762673206,0
13790.38783822475,39484.04703531219,35257.634714305495,0
5973.499511932139,20878.728996700356,18053.576765391932,0
20006.65608723863,37193.20429957939,43408.686168124004,0
22882.351755405176,41727.088998475556,46953.25204941133,0
8211.79396255728,51737.91138263,45044.387894796055,0
16312.215674622375,31260.546113972803,26873.395218438047,0
10029.043752138325,51380.93443319843,37286.216241614915,0
7649.01482278498,59591.42063288825,59503.1477898306,1
19904.904284844088,56513.107667928285,46144.9951647104,0
3300.6741265565943,76220.61877566572,79295.97704525723,1
30686.48589344055,33169.50244065625,31495.614243585267,0
24496.083700795876,60537.545285950364,50326.66429578228,0
15568.94017313748,39516.45676963543,32906.108143935504,0
22439.975851232513,61833.419461767306,54846.41667481431,0
5972.267314272609,55552.544522305056,65061.101396057005,1
10130.234790834395,53374.16225805534,43158.90950178849,0
9594.653285369346,72686.83588770822,84173.14912765268,1
13865.565285742232,53463.90146059483,60577.79295252804,0
14791.634581645189,30294.20982810259,24676.121826981213,0
18186.22968908177,40788.73527316204,41128.9782746405,0
12105.859075697434,55144.765120386604,38615.88949230837,0
8645.706738971558,41833.98470631631,43241.89521233756,1
12747.731072068542,48959.99437776047,41784.60786931863,0
9811.861319556196,31876.228238037267,33023.648474206864,1
13357.656010298104,25824.24401571719,30339.7027721418,0
21502.524094725508,44342.66325783091,40352.43811984362,0
10451.64341206213,38416.47467987687,36731.02990359746,0
17276.761730980408,58234.67696305558,65491.524680431874,0
15546.051929352003,24161.67758179577,27845.50718100287,0
6194.922908637785,23769.30443871917,24086.268751275627,1
25536.371992153276,67155.07762970706,56832.09613083097,0
24769.786675529693,46042.57654399051,40347.374429295574,0
21497.71983941027,26376.985812880204,25495.83398726986,0
10977.786992716263,68203.96343453374,56096.64881118037,0
12322.833216314968,57798.24397651922,45876.61268927432,0
16620.699361522635,82265.36559278746,73784.15670481663,0
17944.897417129352,41077.695343188854,30995.275143321276,0
6763.112699603655,48102.65814616171,40959.110493239205,0
1620.781758362471,48166.96773438885,52206.16382678425,1
17767.94689771627,93954.80428238766,85240.6496538312,0
8379.77757512253,57177.49597693835,55724.54982502369,1
11726.09159081676,23476.04735747771,21632.059609808097,0
28671.750387908018,44378.242249424125,49724.09972861512,0
10366.124755423736,50564.71058254041,50294.39529371928,0
10115.967672712286,63419.86177538007,47649.664759922234,0
27940.26183307488,63680.35506482459,45473.617695307745,0
11971.537385665302,23762.55797212877,27948.383334435424,0
11971.383406223855,24111.22327745527,17480.54061083408,0
11412.546263833687,55167.466797550536,51962.98445913035,0
11283.918589557756,41668.99400836492,37216.854386720835,0
21398.540149568234,35657.47909623996,33542.8181872551,0
18824.7926616709,67428.7650681934,76237.60877812945,0
12591.552303070413,16696.155277405793,19682.633103280663,0
12990.424578194936,35524.57688652618,29623.16392181553,0
2778.216772675127,40594.29249119059,38714.40463313382,1
22709.260704150336,47298.46097972963,41946.11203663309,0
10031.477054365254,48374.977289460585,55446.67088284712,0
21483.802437590748,42634.75795176205,34389.07427915863,0
14901.307238653299,58323.00860321732,52942.37774375976,0
11234.150298246313,41590.62673437198,33640.81745260718,0
27561.673938745484,29542.05275499292,30249.64642796689,0
18803.377178993334,54435.03702492145,39421.9853372958,0
7477.372723969958,65178.58375624657,54485.81303600251,0
13730.15775697967,38103.73862685092,41899.14035476504,0
12286.591171357275,25972.170591728354,29569.04330446275,0
12202.124564148064,62938.497518710705,51397.80697669648,0
13169.029437414252,54410.61630746027,54340.53631622334,0
17883.67099343267,46092.67200779971,48107.34099648472,0
20032.673174655465,74302.38027435061,84340.65158516292,0
27738.402511188186,51416.40836530295,45097.68068573611,0
18436.82466146776,46941.74796530218,53168.81784444863,0
5825.479509869392,64321.746450425024,76769.5053427516,1
12599.040420784377,46346.86624444024,34282.48723692605,0
10495.372387338999,56290.12808692438,63587.27829655666,0
27165.894895864643,39466.692708866314,34505.502210034996,0
20362.561948692834,72160.58840946291,63988.67705492948,0
21832.970830468446,42868.614663137494,48560.95220022463,0
14829.99453030982,64085.14817782758,67007.14532814674,0
6851.645573159221,67048.02283662152,73819.17715365223,1
21844.93295258032,31562.075714322018,32071.09452467338,0
21006.099367115017,68292.99403922388,49121.04491393605,0
11406.22323456757,55392.78322299858,42817.941004942615,0
13250.743849315677,62306.57216245312,68411.56227510159,0
17499.788000582226,48958.17293223471,56354.80104303985,0
22279.332811772536,47047.8331535356,44360.945712536406,0
16570.940268675753,56486.64665636469,42471.579451158854,0
8869.10315453423,51224.82837159162,53170.431776351856,1
8062.3620526787045,55650.42273014579,42362.747167307025,0
17700.249777271863,48881.29654844729,37089.09507962816,0
6841.909316452602,29999.306059469258,28462.34830779086,1
13891.76271183235,23758.052475033404,22706.863507684826,0
24839.533182555744,54271.03335604005,39249.7355754655,0
4611.603345529653,48367.191789009485,48428.2064376659,1
22419.554688326352,29600.47679491589,33943.15624256791,0
24991.137550024512,65591.62088345888,75647.3578240501,0
6925.622283779495,46837.31985911289,40824.56060604418,0
18803.521346659545,36148.56191417911,31374.653822066222,0
13291.43668428059,49158.71410581988,45341.85681797648,0
16591.835552941346,45838.73852855535,46150.1305804955,0
14155.498761091156,42570.15527024194,40782.01247509913,0
18480.525863172355,65910.6329947478,64013.77469488882,0
8514.407216541764,42446.932050263014,30808.352045390537,0
20867.240537196063,80392.9396579095,72723.44776294818,0
19591.305435708327,54857.588994911755,54015.081141077695,0
4971.300971822431,50419.4981596794,55596.15872903402,1
18458.211303979173,26787.033765883305,20597.161850257733,0
8233.086765081382,46880.78601688927,47622.86930518474,1
8723.90121546966,74970.02045401439,72803.06944278201,1
22406.828275610053,52908.829197223036,59171.497420170184,0
24019.03535752372,62687.65767027032,65248.23138444825,0
27112.25270400018,38434.45528788466,42070.533591618856,0
2421.0584690441938,55947.996189192636,55201.45031007303,1
20777.914442916208,71856.52739341107,64446.663292992715,0
1406.9893843441569,66161.2474827826,65185.72742196361,1
21986.070769017566,45158.83170914986,41659.94970249601,0
25794.76966797513,53148.89078619497,53275.06522826412,0
26405.229622091283,25817.26474011985,30116.80316613539,0
16871.746198503322,25997.160698567608,26651.129309486874,0
21017.415507983922,26398.47741514229,21531.348639867178,0
2295.813193630158,50869.74419883275,56295.60639380846,1
2254.678055385886,50819.591624675566,58029.82613896542,1
7426.599419008069,43690.709863159675,42853.53350299747,1
6288.20249940694,73075.92476657417,83665.38082421821,1
3025.7765189444,61918.17197319969,55711.156271324784,0
14974.782226366022,39594.55261303394,42471.86683583558,0
3836.7082928566742,56708.99837376604,56650.14975151267,1
9892.989467457266,18845.397164084294,20562.316002734195,1
22328.382561416976,42055.87700645662,40026.53554474901,0
17743.16883571909,24065.365996928183,27260.531650578396,0
8530.1211818345,37805.08010885095,36488.648707321714,1
15217.44398479252,46514.57184715543,46331.321170169795,0
14757.017612063297,44739.89909512105,41306.733491189254,0
24624.134934037294,46748.11952468106,44471.049214925566,0
14375.576916158325,46492.35177298801,47457.00023308226,0
11777.852661979457,59801.560560081,58288.205826046214,0
8498.845791270507,54085.110201974414,60151.09498591546,1
24300.524880812503,58294.91236507052,59761.01987258029,0
19807.79246816987,50722.333313292635,60013.164720453555,0
22788.818624929478,55655.913644426,55625.95534650479,0
12520.469688583515,53223.774307120926,43884.1272170486,0
12028.66857685754,18661.497892349318,13266.425897637868,0
13302.384853317846,15466.794806671329,14221.720535481538,0
18992.948213525568,46307.602635222174,51631.47665017837,0
17151.096646136266,51446.455692927564,48318.078975806115,0
17722.851105465284,62262.27471155479,62018.67322996301,0
19998.00345864464,46113.739113790536,54401.41923878146,0
13746.347004886906,52095.22947927848,62426.824176705086,0
23333.840160405172,46301.695886360154,35987.86580573784,0
14950.685101636118,33842.49760762208,38194.856448965955,0
9098.283867359914,49265.060470391836,56747.86319446953,1
22613.972983105064,60427.46874726599,60856.24836103708,0
17554.727017263576,72950.71162342443,67922.89201379185,0
23376.389845790698,36720.08658493492,29254.574455244237,0
4383.502154054462,44033.89573631702,45209.56564489672,1
9244.45723103498,67294.01265462159,63924.1122736107,1
0.0,39202.79673510094,45367.21967169842,1
9604.268380899175,68181.60069076707,70536.5197943396,1
11479.918724303308,43248.147900591626,47821.302737610844,0
4354.949292561161,49680.794297640816,53853.084331183134,1
11088.285957842436,51503.37844354351,61493.73635666238,0
23247.769932836018,59094.82300049474,58058.06716702117,0
11161.988924565794,63963.099335985375,56074.78164444376,0
23249.58882858896,63022.63219333841,59779.06295063099,0
13134.16887003477,30482.23801207152,30642.078841059363,0
15967.349234539242,51099.53044029778,56474.558295264884,0
20441.85146935158,56774.937099262905,42487.45359980613,0
6134.228197385199,68967.14314320602,80602.41422413285,1
18473.739963718,10000.0,7403.685892000067,0
19059.000997065923,55591.50836414603,46305.382713737905,0
12332.036123286069,35876.25550298863,41253.360090173024,0
9656.99727074993,46017.15707849977,49414.13287791535,1
0.0,36463.77918883812,39546.16552785198,1
11898.691852100625,60556.93825626228,67527.5530394544,0
10538.290108854377,33352.40766095139,24984.241314267696,0
13167.534943601053,33621.79142397404,39855.75862609746,0
19226.47028687071,32865.8801911959,26985.691759411722,0
18044.25073874137,43286.3423166567,31557.739687209603,0
17997.30373467403,49441.732120043394,56081.80317034877,0
7139.691907462171,72485.4740822299,56270.0296632577,0
27143.33955186504,46417.03413230543,39407.927025206765,0
21279.463378209926,26538.4735478108,25715.977394335503,0
8971.010590702153,21672.148809268907,15681.221916592245,0
17153.288677324374,69760.75876909732,66811.51132417885,0
8060.25355380585,49211.6875711971,54902.12357975412,1
16967.064751972644,41393.66674393436,37415.479815529434,0
6190.465625272658,39959.506413218696,33059.93091620809,0
3066.5697904036897,55634.20815718486,56645.60190227557,1
13777.464380228605,64625.660820843004,48981.420860389175,0
17001.057735074333,53097.58437718746,39182.7727287715,0
15136.820913587273,31559.701426788277,23604.103946037554,0
15572.805509832955,28296.75549858945,24394.97367013224,0
26573.167460249715,33820.088434541714,35401.18015230236,0
7417.68087333765,58928.57546082746,41821.79777759426,0
23561.581469667275,55462.55094713616,53709.427095136074,0
16857.5364457974,30181.493935044626,35358.57096927286,0
33248.014142048385,10000.0,11250.551123578203,0
17370.81122545183,41790.68175191941,47743.64055740062,0
10751.943754999771,55664.27609630139,42275.45699631174,0
18640.03066560567,54015.31103490932,54393.28687111483,0
17168.744971589193,47492.95873755746,39093.95304649611,0
6443.447695089326,73299.1878153874,84962.94410061507,1
21171.478298646154,51675.41195160012,54718.24971918336,0
15460.163620331012,85729.17475123436,70623.54685904102,0
17392.277444994776,46389.017573838864,35383.32975799929,0
8518.770672761952,46183.449084715045,34261.68202505297,0
19197.04278871749,45102.760643306654,47807.74610446521,0
32822.38175159955,47469.67008844159,38597.43622096367,0
2386.1369369398617,28702.620298136455,25327.873747838854,0
16300.863402319272,60010.91657086753,42230.98988540344,0
8109.108676773515,51245.015780792724,44788.24035749181,0
14684.139767731638,75434.18799917129,55425.833203162,0
17707.65964482442,47265.2794892451,39663.053012909964,0
14433.578636361182,46237.18008158458,34114.372049347876,0
18549.141904947497,78631.64410066605,88919.92370353884,0
13631.956074340653,79072.85706165558,80832.37455083294,0
14723.113923003415,45282.494099747,45290.61053943553,0
